id,text,is_gaming_related,main_category,detailed_category
349,When is Resident Evil 4 Remake getting its next update?,True,discuss_reference,game_discussion
350,What's your favorite quest in Alan Wake 2?,True,discuss_reference,game_discussion
351,Looking for people to play Doom Eternal with this weekend,True,discuss_reference,game_discussion
352,I can't believe Diablo IV ended like that! What did you think?,True,discuss_reference,game_discussion
353,Is Resident Evil 4 Remake worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
354,Is Starfield worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
355,The Geralt of Rivia boss fight in Red Dead Redemption 2 is so difficult,True,discuss_reference,game_discussion
356,Has anyone completed the main story in Spider-Man 2?,True,discuss_reference,game_discussion
357,The graphics in Apex Legends are absolutely stunning,True,discuss_reference,game_discussion
358,The graphics in Doom Eternal are absolutely stunning,True,discuss_reference,game_discussion
359,When is Final Fantasy XVI getting its next update?,True,discuss_reference,game_discussion
360,Is Mortal Kombat 1 worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
361,The Mario boss fight in Apex Legends is so difficult,True,discuss_reference,game_discussion
362,Looking for people to play Diablo IV with this weekend,True,discuss_reference,game_discussion
363,What's your favorite quest in The Legend of Zelda: Tears of the Kingdom?,True,discuss_reference,game_discussion
364,I can't believe Valorant ended like that! What did you think?,True,discuss_reference,game_discussion
365,I can't believe Genshin Impact ended like that! What did you think?,True,discuss_reference,game_discussion
366,When is League of Legends getting its next update?,True,discuss_reference,game_discussion
367,Just reached level 50 in Spider-Man 2!,True,discuss_reference,game_discussion
368,Just started playing Genshin Impact and I'm loving it so far!,True,discuss_reference,game_discussion
369,I can't believe Spider-Man 2 ended like that! What did you think?,True,discuss_reference,game_discussion
370,Is Among Us worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
371,The Doom Slayer boss fight in God of War Ragnarök is so difficult,True,discuss_reference,game_discussion
372,When is Final Fantasy XVI getting its next update?,True,discuss_reference,game_discussion
373,What's your favorite quest in Elden Ring?,True,discuss_reference,game_discussion
374,Just reached level 50 in The Last of Us Part I!,True,discuss_reference,game_discussion
375,Has anyone completed the main story in Resident Evil 4 Remake?,True,discuss_reference,game_discussion
376,The Gordon Freeman boss fight in Doom Eternal is so difficult,True,discuss_reference,game_discussion
377,When is Minecraft getting its next update?,True,discuss_reference,game_discussion
378,I can't believe Alan Wake 2 ended like that! What did you think?,True,discuss_reference,game_discussion
379,The Arthur Morgan boss fight in Doom Eternal is so difficult,True,discuss_reference,game_discussion
380,When is Fortnite getting its next update?,True,discuss_reference,game_discussion
381,I can't believe Baldur's Gate 3 ended like that! What did you think?,True,discuss_reference,game_discussion
382,The graphics in Spider-Man 2 are absolutely stunning,True,discuss_reference,game_discussion
383,Has anyone completed the main story in Baldur's Gate 3?,True,discuss_reference,game_discussion
384,Just reached level 50 in Spider-Man 2!,True,discuss_reference,game_discussion
385,Just started playing Genshin Impact and I'm loving it so far!,True,discuss_reference,game_discussion
386,The graphics in The Last of Us Part I are absolutely stunning,True,discuss_reference,game_discussion
387,Looking for people to play Final Fantasy XVI with this weekend,True,discuss_reference,game_discussion
388,The Jill Valentine boss fight in Elden Ring is so difficult,True,discuss_reference,game_discussion
389,Has anyone completed the main story in Assassin's Creed Mirage?,True,discuss_reference,game_discussion
390,Looking for people to play Elden Ring with this weekend,True,discuss_reference,game_discussion
391,Looking for people to play Hogwarts Legacy with this weekend,True,discuss_reference,game_discussion
392,Just reached level 50 in The Legend of Zelda: Tears of the Kingdom!,True,discuss_reference,game_discussion
393,Just started playing Call of Duty: Modern Warfare III and I'm loving it so far!,True,discuss_reference,game_discussion
394,Is Assassin's Creed Mirage worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
395,Just reached level 50 in Elden Ring!,True,discuss_reference,game_discussion
396,Has anyone completed the main story in The Last of Us Part I?,True,discuss_reference,game_discussion
397,Just reached level 50 in God of War Ragnarök!,True,discuss_reference,game_discussion
398,Has anyone completed the main story in Apex Legends?,True,discuss_reference,game_discussion
399,What's your favorite quest in Genshin Impact?,True,discuss_reference,game_discussion
400,When is Animal Crossing: New Horizons getting its next update?,True,discuss_reference,game_discussion
401,I can't believe Cyberpunk 2077 ended like that! What did you think?,True,discuss_reference,game_discussion
402,Looking for people to play Genshin Impact with this weekend,True,discuss_reference,game_discussion
403,The graphics in Horizon Forbidden West are absolutely stunning,True,discuss_reference,game_discussion
404,Is Mortal Kombat 1 worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
405,When is The Last of Us Part I getting its next update?,True,discuss_reference,game_discussion
406,Is Minecraft worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
407,Looking for people to play Street Fighter 6 with this weekend,True,discuss_reference,game_discussion
408,Just reached level 50 in Starfield!,True,discuss_reference,game_discussion
409,The Cloud Strife boss fight in Valorant is so difficult,True,discuss_reference,game_discussion
410,The graphics in The Last of Us Part I are absolutely stunning,True,discuss_reference,game_discussion
411,Just started playing Call of Duty: Modern Warfare III and I'm loving it so far!,True,discuss_reference,game_discussion
412,Just started playing Street Fighter 6 and I'm loving it so far!,True,discuss_reference,game_discussion
413,Just reached level 50 in Genshin Impact!,True,discuss_reference,game_discussion
414,Just reached level 50 in Genshin Impact!,True,discuss_reference,game_discussion
415,Is League of Legends worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
416,When is Final Fantasy XVI getting its next update?,True,discuss_reference,game_discussion
417,I can't believe Diablo IV ended like that! What did you think?,True,discuss_reference,game_discussion
418,Has anyone completed the main story in Animal Crossing: New Horizons?,True,discuss_reference,game_discussion
419,Is Cyberpunk 2077 worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
420,Just started playing Hogwarts Legacy and I'm loving it so far!,True,discuss_reference,game_discussion
421,What's your favorite quest in Genshin Impact?,True,discuss_reference,game_discussion
422,Just started playing Call of Duty: Modern Warfare III and I'm loving it so far!,True,discuss_reference,game_discussion
423,Just started playing Hogwarts Legacy and I'm loving it so far!,True,discuss_reference,game_discussion
424,Is Doom Eternal worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
425,The graphics in Assassin's Creed Mirage are absolutely stunning,True,discuss_reference,game_discussion
426,Is Among Us worth buying at full price or should I wait for a sale?,True,discuss_reference,game_discussion
427,The Geralt of Rivia boss fight in The Last of Us Part I is so difficult,True,discuss_reference,game_discussion
428,Just reached level 50 in Animal Crossing: New Horizons!,True,discuss_reference,game_discussion
429,The Solid Snake boss fight in Hades II is so difficult,True,discuss_reference,game_discussion
430,The Agent 47 boss fight in God of War Ragnarök is so difficult,True,discuss_reference,game_discussion
431,The graphics in Among Us are absolutely stunning,True,discuss_reference,game_discussion
432,What's your favorite quest in Among Us?,True,discuss_reference,game_discussion
433,Just started playing Starfield and I'm loving it so far!,True,discuss_reference,game_discussion
434,Looking for people to play Street Fighter 6 with this weekend,True,discuss_reference,game_discussion
435,When is League of Legends getting its next update?,True,discuss_reference,game_discussion
436,Looking for people to play Among Us with this weekend,True,discuss_reference,game_discussion
437,What's your favorite quest in Final Fantasy XVI?,True,discuss_reference,game_discussion
438,Just started playing Assassin's Creed Mirage and I'm loving it so far!,True,discuss_reference,game_discussion
439,The Tracer boss fight in Spider-Man 2 is so difficult,True,discuss_reference,game_discussion
